Class	Continent1	Continent2	Country1	Country2	Country3	Family	funfact	Genus	git_url	HEIGHT	HEIGHT_IN_INCH	Infraclass	Kingdom	LENGTH	Life Span	name	Order	Phylum	Population size	POPULATION STATUS	Population Trend	SPECIES	SPEED_IN_MPH	Subclass	Subfamily	Subgenus	Suborder	Superorder	TOP SPEED	Tribe	url	WEIGHT	WEIGHT_IN_OZ	WEIGHT_IN_POUND	WINGSPAN
Aves	North America	Europe	China	Denmark	France	Procellariidae	" The scientific name of the Northen fulmsr ""Fulmarus glacialis"" can be broken down to the Old Norse word full meaning ""foul"" and mar meaning ""gull"". ""Foul-gull"" is in reference to its stomach oil and also its superficial similarity to seagulls. Finally, glacialis is translated from Latin as ""glacial"" because of its extreme northern range."	Fulmarus	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Northern-Fulmar.jpg	40-72 cm	15.35-19.69 inches	Neognathae	Animalia	39-50 cm	34-50 yrs	Northern Fulmar	Procellariiformes	Chordata	20 Mln	Least Concern (LC)	Increasing	Fulmarus glacialis	29.2 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	47 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/aL5On5sHP9wEWBqe1aW9.jpg	450-1000 g	15.87-35.27 oz	0.99-2.2 pounds	100-112 cm
Aves	North America	Europe	China	Iceland	Japan	Strigidae	" The Snowy owl is the official bird of Quebec, Canada."	Bubo	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Snowy-Owl.jpg	40-72 cm	20.47-27.95 inches	Neognathae	Animalia	52-71 cm	10-28 yrs	Snowy Owl	Strigiformes	Chordata	"28,000"	Vulnerable (VU)	Decreasing	Bubo scandiacus	49.71 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	80 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/snowy-owl.jpg	1.6-3 kg	56.44-105.82 oz	3.53-6.61 pounds	125-150 cm
Aves	North America	Europe	Faroe Islands	Denmark	Estonia	Anatidae	 Barnacle geese belong to the genus Branta of black geese; this genus contains species with largely black plumage which distinguishes them from the grey Anser species.	Branta	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Barnacle-Goose.jpg	40-72 cm	21.65-27.56 inches	Neognathae	Animalia	55-70 cm	24 yrs	Barnacle Goose	Anseriformes	Chordata	"8,80,000"	Least Concern (LC)	Increasing	Branta leucopsis	59.03 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	95 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/ZBh25YGZxYT7g3vS3FEc.jpg	1-2 kg	35.27-70.55 oz	2.2-4.41 pounds	130-145 cm
Aves	North America	Europe	Japan	Russia	Canada	Alcidae	" The scientific name of this bird, Fratercula corniculata, comes from the Medieval Latin 'fratercula' and means 'friar'; this is due to their black-and-white plumage which resembles the robes of monks. The name 'corniculata' means 'horn-shaped' or 'crescent-shaped', in reference to the black horn above the bird's eye."	Fratercula	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Horned-Puffin.jpg	20 cm	14.17-16.14 inches	Neognathae	Animalia	36-41 cm	over 20 yrs	Horned Puffin	Charadriiformes	Chordata	1.2 mln	Least Concern (LC)	Decreasing	Fratercula corniculata	39.77 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	64 km/h	Psittacini	http://animalia.bio//uploads/animals/photos/full/1.25x1/horned-puffin-2.jpg	500 g	17.64 oz	1.1 pounds	39-41 cm
Aves	North America	Europe	Mongolia	Norway	Russia	Strigidae	 Northern hawk-owls have exceptional hearing and can plunge into the snow to capture rodents below the surface.	Surnia	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Northern-Hawk-Owl.jpg	45-50 cm	14.17-17.72 inches	Neognathae	Animalia	36-45 cm	10 yrs	Northern Hawk-Owl	Strigiformes	Chordata	100-500 thou	Least Concern (LC)	Stable	Surnia ulula	49.71 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	80 km/h	Psittacini	http://animalia.bio//uploads/animals/photos/full/1.25x1/northern-hawk-owl-1.jpg	300-340 g	10.58-11.99 oz	0.66-0.75 pounds	45 cm
Aves	North America	Europe	Russia	Canada	United States	Laridae	" The scientific name of the Ivory gull â€˜Pagophilaâ€™ means  ""sea-ice-loving"" and â€˜Eburneaâ€™ means â€œivory-colored.â€"	Pagophila	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Ivory-Gull.jpg	40 cm	15.75-16.93 inches	Neognathae	Animalia	40-43 cm	10-20 yrs	Ivory Gull	Charadriiformes	Chordata	58-78 thou	Near Threatened (NT)	Decreasing	Pagophila eburnea	60.89 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	98 km/h	Arini	http://animalia.bio//uploads/animals/photos/full/1.25x1/ivory-gull-portrait.jpg	448-687 g	15.8-24.23 oz	0.99-1.51 pounds	108-120 cm
Aves	North America	Europe	Russia	United States	Iran	Charadriidae	 The genus name of this species comes from Latin and means 'relating to rain' from 'pluvia' (rain). It was believed that golden plovers flocked when rain was imminent. The species name 'fulva' refers to the tawny color of the bird.	Pluvialis	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Pacific-Golden-Plover.jpg	25-30 cm	9.06-10.24 inches	Neognathae	Animalia	23-26 cm	15 yrs	Pacific Golden Plover	Charadriiformes	Chordata	190-250 thou	Least Concern (LC)	Decreasing	Pluvialis fulva	50.02 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	80.5 km/h	Psittacini	http://animalia.bio//uploads/animals/photos/full/1.25x1/sSkRdYcrCKusYxeCzrSh.jpg	102-108 g	3.6-3.81 oz	0.22-0.24 pounds	44 cm
Aves	North America	South America	Afghanistan	Albania	Algeria	Hirundinidae	" The scientific name of the Sand martin, Riparia, is derived from the Latin 'ripa' and means 'riverbank'."	Riparia	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Sand-Martin.jpg	25-30 cm	4.72-5.51 inches	Neognathae	Animalia	12-14 cm	9 yrs	Sand Martin	Passeriformes	Chordata	10-500M	Least Concern (LC)	Decreasing	Riparia riparia	31.07 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	50 km/h	Psittacini	http://animalia.bio//uploads/animals/photos/full/1.25x1/hirondelle-de-rivage-riparia-riparia-barn-swallow-schlucken-1.jpg	10-19 g	0.35-0.67 oz	0.02-0.04 pounds	25-29 cm
Aves	North America	South America	Angola	Albania	Antigua and Barbuda	Threskiornithidae	" The scientific name of the Glossy ibis comes from Ancient Greek plegados and Latin, falcis, both meaning ""sickle"" and referring to its distinctive shape of the bill."	Plegadis	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Glossy-Ibis.jpg	40-72 cm	18.9-25.98 inches	Neognathae	Animalia	48-66 cm	26 yrs	Glossy Ibis	Pelecaniformes	Chordata	"230,000-2.2M"	Least Concern (LC)	Decreasing	Plegadis falcinellus	49.71 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	80 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/RTulCKBWxiQ0mbyIbrwH.jpg	485-970 g	17.11-34.22 oz	1.07-2.14 pounds	80-105 cm
Aves	North America	South America	Antigua and Barbuda	Argentina	Bahamas	Falconidae	" American kestrels have two black spots (ocelli) on each side of their nape. The function of these spots is debated, but the most commonly accepted theory is that they act as ""false eyes"", and help to protect kestrels from potential attackers."	Falco	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/American-Kestrel.jpg	40-72 cm	8.66-12.2 inches	Neognathae	Animalia	22-31 cm	11-17 yrs	American Kestrel	Falconiformes	Chordata	9.2 mln	Least Concern (LC)	Stable	Falco sparverius	64.62 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	104 km/h	Psittacini	http://animalia.bio//uploads/animals/photos/full/1.25x1/american-kestrel-m.jpg	80-165 g	2.82-5.82 oz	0.18-0.36 pounds	51â€“61 cm
Aves	North America	South America	Antigua and Barbuda	Argentina	Bahamas	Haematopodidae	" Originally the American oystercatcher was called the ""sea pie"". It was renamed in 1731 when naturalist Mark Catesby observed this bird eating oysters."	Haematopus	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/American-Oystercatcher.jpg	25-30 cm	16.54-20.47 inches	Neognathae	Animalia	42-52 cm	10-17 yrs	American Oystercatcher	Charadriiformes	Chordata	43-110 thou	Least Concern (LC)	Stable	Haematopus palliatus	39.77 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	64 km/h	Psittacini	http://animalia.bio//uploads/animals/photos/full/1.25x1/ahlX4SJQ7LSlwRgg90Nz.jpg	400-700 g	14.11-24.69 oz	0.88-1.54 pounds	81 cm
Aves	North America	South America	Antigua and Barbuda	Argentina	Bahamas	Rallidae	" The specific name of the Purple gallinule 'martinica' denotes ""of Martinique"", an insular region of France located in the eastern Caribbean Sea."	Porphyrio	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Purple-Gallinule.jpg	40-72 cm	10.24-14.57 inches	Neognathae	Animalia	26-37 cm	22 yrs	Purple Gallinule	Gruiformes	Chordata	"100,000-1 M"	Least Concern (LC)	Decreasing	Porphyrio martinicus	49.71 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	80 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/BnpR1kQdDOCEwyPXRBom.jpg	141-305 g	4.97-10.76 oz	0.31-0.67 pounds	50-61 cm
Aves	North America	South America	Antigua and Barbuda	Bahamas	Barbados	Laridae	" The genus name of the Laughing gull ""Leucophaeus"" comes from Ancient Greek leukos - ""white"", and phaios - ""dusky"". The specific name ""atricilla"" comes from Latin ater - ""black"", and cilla - ""tail""."	Leucophaeus	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Laughing-Gull.jpg	40-72 cm	14.17-16.14 inches	Neognathae	Animalia	36-41 cm	15-22 yrs	Laughing Gull	Charadriiformes	Chordata	"528,000-1 M"	Least Concern (LC)	Increasing	Leucophaeus atricilla	44.74 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	72 km/h	Psittacini	http://animalia.bio//uploads/animals/photos/full/1.25x1/laughing-gull-texas-usa-h8o1070.jpg	203-371 g	7.16-13.09 oz	0.45-0.82 pounds	98-110 cm
Aves	North America	South America	Antigua and Barbuda	Barbados	Bolivia	Accipitridae	 Broad-winged hawks were named for their short but broad wings.	Buteo	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Broad-Winged-Hawk.jpg	40 cm	12.6-17.32 inches	Neognathae	Animalia	32-44 cm	12-18 yrs	Broad-Winged Hawk	Accipitriformes	Chordata	1.5-2 mln	Least Concern (LC)	Increasing	Buteo platypterus	39.77 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	64 km/h	Arini	http://animalia.bio//uploads/animals/photos/full/1.25x1/broad-winged-hawk-2.jpg	265-560 g	9.35-19.75 oz	0.58-1.23 pounds	74-100 cm
Aves	North America	South America	Argentina	Bahamas	Barbados	Anatidae	 The Cinnamon teal is considered one of the most beautiful ducks in the Americas.	Spatula	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Cinnamon-Teal.jpg	1.3 m	16.14 inches	Neognathae	Animalia	41 cm	12 yrs	Cinnamon Teal	Anseriformes	Chordata	"3,80,000"	Least Concern (LC)	Decreasing	Spatula cyanoptera	50.02 miles/hr	Neornithes	Halcyoninae	Licmetis	Lari	Neoaves	80.5 km/h	Psittacini	http://animalia.bio//uploads/animals/photos/full/1.25x1/pQvmzkJfuHlOcInVEg8x.jpg	400 g	14.11 oz	0.88 pounds	560 mm
Aves	North America	South America	Argentina	Bahamas	Belize	Tyrannidae	" Eastern kingbirds belong to tyrant flycatcher, a family of passerine birds that are found only throughout North and South America."	Tyrannus	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Eastern-Kingbird.jpg	40 cm	7.48-9.06 inches	Neognathae	Animalia	19-23 cm	10 yrs	Eastern Kingbird	Passeriformes	Chordata	13-27 mln	Least Concern (LC)	Decreasing	Tyrannus tyrannus	21.13 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	34 km/h	Arini	http://animalia.bio//uploads/animals/photos/full/1.25x1/eastern-kingbird-juv.jpg	33-55 g	1.16-1.94 oz	0.07-0.12 pounds	33â€“38 cm
Aves	North America	South America	Argentina	Bahamas	Bolivia	Accipitridae	 Male Sharp-shinned hawks are the smallest hawks in the United States and Canada.	Accipiter	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Sharp-Shinned-Hawk.jpg	40 cm	9.06-14.57 inches	Neognathae	Animalia	23-37 cm	3-13 yrs	Sharp-Shinned Hawk	Accipitriformes	Chordata	"700,000-1M"	Least Concern (LC)	Increasing	Accipiter striatus	18.02 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	29 km/h	Arini	http://animalia.bio//uploads/animals/photos/full/1.25x1/sun-bathing.jpg	82-219 g	2.89-7.73 oz	0.18-0.48 pounds	42-68 cm
Aves	North America	South America	Argentina	Belize	Bolivia	Accipitridae	" Swainson's hawk was named after William Swainson, a British naturalist."	Buteo	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Swainson's-Hawk.jpg	40-72 cm	16.93-22.05 inches	Neognathae	Animalia	43-56 cm	16-19 yrs	Swainson's Hawk	Accipitriformes	Chordata	"5,80,000"	Least Concern (LC)	Stable	Buteo swainsoni	29.83 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	48 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/swainsons-hawk-dark-morph-1.jpg	0.5-1.7 kg	17.64-59.97 oz	1.1-3.75 pounds	1.2-1.4 m
Aves	North America	South America	Argentina	Belize	Bolivia	Falconidae	" Aplomado is an unusual Spanish word for ""lead-colored"", referring to the blue-grey areas of the plumage - an approximate English translation would be ""plumbeous falcon""."	Falco	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Aplomado-Falcon.jpg	40-72 cm	14.57-17.72 inches	Neognathae	Animalia	37-45 cm	12 yrs	Aplomado Falcon	Falconiformes	Chordata	200-500 thou	Least Concern (LC)	Decreasing	Falco femoralis	49.71 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	80 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/aplomado-falcon-eagle-pines-falconry-wild-birds-unlimited.jpg	261-407 g	9.21-14.36 oz	0.58-0.9 pounds	102-122 cm
Aves	North America	South America	Argentina	Belize	Bolivia	Strigidae	 Ferruginous pygmy owls belong to the large family known as typical owls. This family contains most species of owls.	Glaucidium	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Ferruginous-Pygmy-Owl.jpg	20 cm	5.91-7.09 inches	Neognathae	Animalia	15-18 cm	6-7 yrs	Ferruginous Pygmy Owl	Strigiformes	Chordata	50 mln	Least Concern (LC)	Decreasing	Glaucidium brasilianum	14.91 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	24 km/h	Psittacini	http://animalia.bio//uploads/animals/photos/full/1.25x1/ferruginous-pygmy-owl-glaucidium-brasilianum.jpg	62-76 g	2.19-2.68 oz	0.14-0.17 pounds	37-41 cm
Aves	North America	South America	Argentina	Bolivia	Brazil	Accipitridae	" John James Audubon gave Harris's hawk its English name in honor of his ornithological companion, financial supporter, and friend Edward Harris."	Parabuteo	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Harris's-Hawk.jpg	45-50 cm	18.11-23.23 inches	Neognathae	Animalia	46-59 cm	14-25 yrs	Harris's Hawk	Accipitriformes	Chordata	390-920 thou	Least Concern (LC)	Decreasing	Parabuteo unicinctus	49.71 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	80 km/h	Psittacini	http://animalia.bio//uploads/animals/photos/full/1.25x1/10312019000031616.jpg	"546-1,633 g"	19.26-57.6 oz	1.2-3.6 pounds	103-120 cm
Aves	North America	South America	Bahamas	Canada	Colombia	Cardinalidae	" Blue grosbeaks belong to the same family as the northern cardinal, ""tropical"" or New World buntings, and ""cardinal-grosbeaks"" or New World grosbeaks."	Passerina	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Blue-Grosbeak.jpg	40-72 cm	5.51-7.48 inches	Neognathae	Animalia	14-19 cm	6 yrs	Blue Grosbeak	Passeriformes	Chordata	7.7-24 mln	Least Concern (LC)	Increasing	Passerina caerulea	29.83 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	48 km/h	Psittacini	http://animalia.bio//uploads/animals/photos/full/1.25x1/WMRMXlqLFXimD6qxre4t.jpg	26-31.5 g	0.92-1.11 oz	0.06-0.07 pounds	26-29 cm
Aves	North America	South America	Bahamas	Chile	Cuba	Charadriidae	" To protect their chicks, Snowy plovers use displays to distract predators away from their chicks; they may also use specific calls to signal the young to hide."	Charadrius	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Snowy-Plover.jpg	25-30 cm	5.91-6.69 inches	Neognathae	Animalia	15-17 cm	15 yrs	Snowy Plover	Charadriiformes	Chordata	36-38 thou	Near Threatened (NT)	Decreasing	Charadrius nivosus	31.07 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	50 km/h	Psittacini	http://animalia.bio//uploads/animals/photos/full/1.25x1/snowy-plover-16.jpg	34-58 g	1.2-2.05 oz	0.07-0.13 pounds	34 cm
Aves	North America	South America	Bahamas	Colombia	Cuba	Tyrannidae	" Acadian flycatchers are very difficult to see, but they are easily detected due to their unique ""ka-zeep"" song."	Empidonax	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Acadian-Flycatcher.jpg	40 cm	5.12-5.91 inches	Neognathae	Animalia	13-15 cm	10-11 yrs	Acadian Flycatcher	Passeriformes	Chordata	5-5.2 mln	Least Concern (LC)	Stable	Empidonax virescens	74.56 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	120 km/h	Arini	http://animalia.bio//uploads/animals/photos/full/1.25x1/acadian-flycatcher-2.jpg	11-14 g	0.39-0.49 oz	0.02-0.03 pounds	23 cm
Aves	North America	South America	Belgium	Bhutan	Bulgaria	Anatidae	" The scientific name of the Northern pintail comes from two Latin words: anas, meaning ""duck"", and acuta, which comes from the verb acuere, ""to sharpen""; both the species term and the English name, refer to the pointed tail of the male in breeding plumage."	Anas	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Northern-Pintail.jpg	25-30 cm	20.08-29.92 inches	Neognathae	Animalia	51-76 cm	22 yrs	Northern Pintail	Anseriformes	Chordata	7.1-7.2 mln	Least Concern (LC)	Decreasing	Anas acuta	47.85 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	77 km/h	Psittacini	http://animalia.bio//uploads/animals/photos/full/1.25x1/northern-pintail-at-seedskadee-national-wildlife-refuge-6.jpg	"450-1,360 g"	15.87-47.97 oz	0.99-3.0 pounds	80-95 cm
Aves	North America	South America	Belize	Bolivia	Brazil	Accipitridae	 Hawks have excellent eyesight and are able to see different colors.	Leucopternis	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/White-Hawk.jpg	90 cm	18.5-20.08 inches	Neognathae	Animalia	47-51 cm	20 yrs	White Hawk	Accipitriformes	Chordata	20-50 thou	Least Concern (LC)	Decreasing	Leucopternis albicollis	40.39 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	65 km/h	Psittacini	http://animalia.bio//uploads/animals/photos/full/1.25x1/white-hawk-leucopternis-albicollis-1.jpg	592-855 g	20.88-30.16 oz	1.31-1.88 pounds	98-117 cm
Aves	North America	South America	Belize	Bolivia	Colombia	Corvidae	 Green jays that occur in South America are often treated as a separate species; they are known as Inca jays.	Cyanocorax	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Green-Jay.jpg	20 cm	9.84-11.42 inches	Neognathae	Animalia	25-29 cm	10-11 yrs	Green Jay	Passeriformes	Chordata	"500,000-5 M"	Least Concern (LC)	Increasing	Cyanocorax luxuosus	55.92 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	90 km/h	Psittacini	http://animalia.bio//uploads/animals/photos/full/1.25x1/green-jay-3.jpg	66-110 g	2.33-3.88 oz	0.15-0.24 pounds	38 cm
Aves	North America	South America	Belize	Brazil	Colombia	Icteridae	" Eastern meadowlarks are not larks, they are related to orioles and blackbirds."	Sturnella	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Eastern-Meadowlark.jpg	20 cm	7.48-11.02 inches	Neognathae	Animalia	19-28 cm	3-9 yrs	Eastern Meadowlark	Passeriformes	Chordata	37 mln	Near Threatened (NT)	Increasing	Sturnella magna	55.92 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	90 km/h	Psittacini	http://animalia.bio//uploads/animals/photos/full/1.25x1/eastern-meadowlark-5.jpg	76-150 g	2.68-5.29 oz	0.17-0.33 pounds	35-40 cm
Aves	North America	South America	Belize	Colombia	Costa Rica	Turdidae	" The Clay-color robin is the national bird of Costa Rica, where it is well known as the yigÃ¼irro (Spanish: [Êi'É£wiro])."	Turdus	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Clay-Colored-Robin.jpg	20 cm	9.06-10.63 inches	Neognathae	Animalia	23-27 cm	9.6 yrs	Clay-Colored Robin	Passeriformes	Chordata	Unknown	Least Concern (LC)	Increasing	Turdus grayi	55.92 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	90 km/h	Psittacini	http://animalia.bio//uploads/animals/photos/full/1.25x1/ADP2mkA6ZKDhg6zsbAdW.jpg	74-76 g	2.61-2.68 oz	0.16-0.17 pounds	38 cm
